Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_JobTitles,Chrome 71.0.3578.98,,2019-01-06 10:18:09,2019-01-06 10:18:29,20.226s,PASSED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-06 10:18:09,2019-01-06 10:18:21,11.976s,PASSED
"openBrowser(""https://opensource-demo.orangehrmlive.com/index.php/auth/login"")",Chrome 71.0.3578.98,,2019-01-06 10:18:10,2019-01-06 10:18:19,9.391s,PASSED
"setText(findTestObject(""Orange/Login/Username""), ""Admin"")",Chrome 71.0.3578.98,,2019-01-06 10:18:19,2019-01-06 10:18:19,0.251s,PASSED
"setText(findTestObject(""Orange/Login/Password""), ""admin123"")",Chrome 71.0.3578.98,,2019-01-06 10:18:19,2019-01-06 10:18:20,0.144s,PASSED
"click(findTestObject(""Orange/Login/Login""))",Chrome 71.0.3578.98,,2019-01-06 10:18:20,2019-01-06 10:18:21,1.643s,PASSED
,,,,,,
Test Cases/Orange_Website/JobTitles_Screen2,Chrome 71.0.3578.98,,2019-01-06 10:18:21,2019-01-06 10:18:28,7.036s,PASSED
"click(findTestObject(""Orange/Navigation/MNULST_Admin""))",Chrome 71.0.3578.98,,2019-01-06 10:18:22,2019-01-06 10:18:25,3.683s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_Job""))",Chrome 71.0.3578.98,,2019-01-06 10:18:25,2019-01-06 10:18:25,0.112s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_JobTitles""))",Chrome 71.0.3578.98,,2019-01-06 10:18:25,2019-01-06 10:18:26,0.935s,PASSED
"ExpectedValue = ""Sales Executive""",Chrome 71.0.3578.98,Expected value from Table,2019-01-06 10:18:26,2019-01-06 10:18:26,0.002s,PASSED
ndriver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-06 10:18:26,2019-01-06 10:18:26,0.013s,PASSED
"Table = ndriver.findElement(By.id(""resultTable""))",Chrome 71.0.3578.98,To locate table,2019-01-06 10:18:26,2019-01-06 10:18:26,0.052s,PASSED
"Rows = Table.findElements(By.tagName(""tr""))",Chrome 71.0.3578.98,To locate rows of table it will Capture all the rows available in the table ,2019-01-06 10:18:26,2019-01-06 10:18:26,0.033s,PASSED
"println(""No. of rows: "" + Rows.size())",Chrome 71.0.3578.98,,2019-01-06 10:18:26,2019-01-06 10:18:26,0.005s,PASSED
"""Find a matching text in a table and performing action""",Chrome 71.0.3578.98,,2019-01-06 10:18:26,2019-01-06 10:18:26,0.001s,PASSED
"for ([i = 0, i < Rows.size(), (i++)])",Chrome 71.0.3578.98,Loop will execute for all the rows of the table,2019-01-06 10:18:26,2019-01-06 10:18:28,1.824s,PASSED
