Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_JobTitles,Chrome 71.0.3578.98,,2019-01-02 16:51:59,2019-01-02 16:52:18,18.594s,PASSED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-02 16:51:59,2019-01-02 16:52:10,10.881s,PASSED
"openBrowser(""https://opensource-demo.orangehrmlive.com/index.php/auth/login"")",Chrome 71.0.3578.98,,2019-01-02 16:52:00,2019-01-02 16:52:08,8.201s,PASSED
"setText(findTestObject(""Orange/Login/Username""), ""Admin"")",Chrome 71.0.3578.98,,2019-01-02 16:52:08,2019-01-02 16:52:08,0.248s,PASSED
"setText(findTestObject(""Orange/Login/Password""), ""admin123"")",Chrome 71.0.3578.98,,2019-01-02 16:52:08,2019-01-02 16:52:08,0.141s,PASSED
"click(findTestObject(""Orange/Login/Login""))",Chrome 71.0.3578.98,,2019-01-02 16:52:08,2019-01-02 16:52:10,1.682s,PASSED
,,,,,,
Test Cases/Orange_Website/JobTitles_Screen,Chrome 71.0.3578.98,,2019-01-02 16:52:10,2019-01-02 16:52:17,6.643s,PASSED
"click(findTestObject(""Orange/Navigation/MNULST_Admin""))",Chrome 71.0.3578.98,,2019-01-02 16:52:11,2019-01-02 16:52:12,1.631s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_Job""))",Chrome 71.0.3578.98,,2019-01-02 16:52:12,2019-01-02 16:52:13,0.129s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_JobTitles""))",Chrome 71.0.3578.98,,2019-01-02 16:52:13,2019-01-02 16:52:13,0.877s,PASSED
"click(findTestObject(""Orange/JobTitles/BTN_Add""))",Chrome 71.0.3578.98,"Add New Record
",2019-01-02 16:52:13,2019-01-02 16:52:13,0.005s,NOT_RUN
"pk_Functions.CS_AllPageData.AllPageDataFun(""Orange_JobTitles_ObjectRepository"", ""Sheet1"", [jobtitles, jobdescription, notes])",Chrome 71.0.3578.98,Data Entry,2019-01-02 16:52:13,2019-01-02 16:52:13,0.007s,NOT_RUN
delay(1),Chrome 71.0.3578.98,,2019-01-02 16:52:13,2019-01-02 16:52:15,1.051s,PASSED
"tools.uploadFiles.uploadFile(findTestObject(""Orange/JobTitles/BTN_ChooseFile""), """"D:\Ebtehal_QC\Extras\logo.jpg"""")",Chrome 71.0.3578.98,,2019-01-02 16:52:15,2019-01-02 16:52:15,0.017s,NOT_RUN
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-02 16:52:15,2019-01-02 16:52:15,0.001s,NOT_RUN
"click(findTestObject(""Orange/JobTitles/BTN_Save""))",Chrome 71.0.3578.98,,2019-01-02 16:52:15,2019-01-02 16:52:15,0.001s,NOT_RUN
delay(1),Chrome 71.0.3578.98,,2019-01-02 16:52:15,2019-01-02 16:52:15,0.001s,NOT_RUN
"verifyElementPresent(findTestObject(""Orange/JobTitles/MSG_SuccessValidationMessage""), 0)",Chrome 71.0.3578.98,,2019-01-02 16:52:15,2019-01-02 16:52:15,0.004s,NOT_RUN
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-02 16:52:15,2019-01-02 16:52:15,0.021s,PASSED
"ExpectedValue = ""Qc Engineer12""",Chrome 71.0.3578.98,Expected value from Table,2019-01-02 16:52:15,2019-01-02 16:52:15,0.001s,PASSED
"Table = driver.findElement(By.id(""resultTable""))",Chrome 71.0.3578.98,To locate table,2019-01-02 16:52:15,2019-01-02 16:52:15,0.105s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 71.0.3578.98,To locate rows of table it will Capture all the rows available in the table,2019-01-02 16:52:15,2019-01-02 16:52:15,0.047s,PASSED
rows_count = rows_table.size(),Chrome 71.0.3578.98,To calculate no of rows In table,2019-01-02 16:52:15,2019-01-02 16:52:15,0.004s,PASSED
"for ([row = 0, row < rows_count, (row++)])",Chrome 71.0.3578.98,Loop will execute for all the rows of the table,2019-01-02 16:52:15,2019-01-02 16:52:17,2.108s,PASSED
